,Water_Runoff,Coastal,Landslide,Storm_Surface,Riverine,Precipitation,Evapotranspiration,Skin_Reservoir,Evaporation,Soil_Temperature,Radiative_Temperature,Soil_Water,LeafArea,Soil_Level,Latent_Heat,Soil_Level,Soil_Heat,Wind_Speed,Soil_Moisture,Surface_Pressure,Vapor_Pressure,Groundwater_Runoff,Sensible_Heat,Humidity,Dew,Density,Heatwave,Water_Deficit,Surface_Air,Temperature,Food,Battles,Explosions/Remote violence,Protests,Riots,Strategic developments,Violence against civilians,total_event_types,"fatalities, Battles","fatalities, Explosions/Remote violence","fatalities, Protests","fatalities, Riots","fatalities, Strategic developments","fatalities, Violence against civilians","total_fatalities, "
104,8.430941,2.5048878,-20.969976,7.074813,0.19985063,-6.060117,3.8180306,7.1521873,-5.531367,6.5305657,10.039954,-5.336851,-5.07919,6.799229,-2.1768906,6.799229,-0.89831734,4.170252,4.6834893,5.1174016,5.531051,9.308154,6.29497,3.6349764,-5.2727747,-147.29926,7.7804384,7.5525527,7.674902,8.079584,-7.880719e+36,1,0,1,0,0,1,3,4,0,0,0,0,1,5
105,6.463928,13.0125,-21.45328,6.3512845,11.7403965,-5.1678786,2.9389796,3.6590426,-5.713765,1.7474855,7.354059,-3.5344172,-10.557173,6.0878067,-0.43753874,6.0878067,6.0369253,3.3450725,0.53846115,3.3346,4.0449038,10.953925,3.5320344,6.75456,-1.1545968,-145.53893,5.8643527,7.2346907,4.077418,4.39625,-7.880719e+36,0,2,4,0,1,0,7,0,0,0,0,0,0,0
106,-7.7685723,14.420016,-25.34909,-8.752221,10.35056,0.11592336,-9.195763,-10.324043,9.464601,0.67288524,4.8047743,2.3409686,-12.199047,4.594939,-6.3406363,4.594939,-3.4933758,-3.5718937,-2.062873,1.8130456,0.373926,-4.716336,-7.495997,-1.3895503,10.27343,-141.8416,-2.085773,-9.689139,4.2280364,4.6750464,-4.7405346e+21,10,12,0,0,6,5,33,33,18,0,0,0,10,61
107,11.912196,-1.3944875,-16.693571,11.663029,-5.102933,-10.737824,-14.30647,11.132153,-4.181632,10.651402,15.36265,-6.744716,9.910183,10.936514,5.454141,10.936514,0.19154702,5.1229615,-8.177457,-14.840979,9.166744,13.044436,-6.053682,-8.42644,-8.869323,-140.91841,-10.812887,10.264142,12.9149685,12.366346,-7.880719e+36,104,661,0,0,20,1,786,147,105,0,0,0,1,253
108,9.962719,0.27982056,-18.821842,8.351919,-0.28214324,10.952207,-14.683367,8.42438,-4.187408,9.420125,14.768987,-7.531004,12.504883,10.507744,6.0783515,10.507744,1.1901056,5.210747,6.5114,10.708896,9.371983,12.236071,9.808508,-8.04534,-8.731585,-164.80275,-10.371152,10.387886,12.317943,11.6637335,-7.880719e+36,1,3,0,0,0,0,4,7,1,0,0,0,0,8
109,8.824905,12.496099,-20.337185,7.88879,11.361126,-5.8067,3.1662152,3.4795177,-5.961286,6.2923155,8.768563,-6.410332,-9.637586,6.148971,1.7963905,6.148971,-7.016147,3.4888885,3.728457,4.5494943,4.717304,5.736973,6.695788,3.7512317,-5.2121572,-144.80807,7.801858,7.530306,4.964856,7.387103,-7.880719e+36,0,8,0,0,7,2,17,0,2,0,0,0,0,2
110,-15.754219,16.031559,-19.578901,11.837206,10.982744,-6.138877,4.2322407,8.714135,-5.0092916,7.398001,11.02719,-5.1870365,11.61491,-9.758661,-2.105919,-9.758661,-0.8842471,3.9514227,5.7922893,-13.622416,6.5789623,8.29864,7.0284925,-5.568354,-5.814779,-154.87871,-6.677231,8.451656,9.026131,9.059841,-7.880719e+36,0,2,0,0,0,0,2,0,4,0,0,0,0,4
111,12.181969,-8.547106,-19.083004,9.126276,-9.6798725,-10.113341,5.4166574,-5.272998,-3.9858992,10.22152,14.935264,11.87595,11.565372,11.100173,5.4394865,11.100173,-0.5622623,4.5860443,6.438661,11.202134,9.774593,9.800049,9.351154,-8.1422825,-8.770458,-147.66139,-10.451638,10.555505,12.9078045,12.180077,-7.880719e+36,153,268,2,0,32,1,456,418,118,0,0,0,0,536
112,7.7546144,-8.548955,-16.735998,7.9268875,-10.302035,-5.488428,3.3126822,4.6318164,-6.801881,6.508693,9.930791,-4.8820853,10.218043,9.515128,-2.4562607,9.515128,0.96324915,2.5105414,4.393282,9.509374,6.685991,9.38437,5.167311,-5.383596,-3.589649,-154.03625,-8.301211,8.099992,10.140877,8.285166,-7.880719e+36,1,0,1,1,1,1,5,1,0,0,0,0,0,1
113,7.761567,4.390198,-32.802685,7.292902,0.6497525,-9.811109,-14.866568,8.546663,11.354344,8.660896,11.707493,-7.1562204,10.738749,9.318056,6.300311,9.318056,-0.4997634,4.4908223,5.7780876,8.901526,8.335523,10.728988,8.622841,-6.6635714,-6.1336756,-160.82082,-7.667465,9.667552,10.677716,9.843226,-7.880719e+36,0,0,0,0,1,0,1,0,0,0,0,0,0,0
114,-1.8069876,7.9430056,-24.97815,-6.33418,3.5694916,-2.8397245,-12.642204,0.6933672,-11.099652,-8.237894,-7.7393475,5.0133324,-3.4258988,3.4179766,-14.8769,3.4179766,3.9950902,-4.365551,-7.052324,-7.3867917,-2.1935248,-10.471755,0.77507144,0.84629977,-1.0558362,-137.25047,1.2944611,-0.35075837,-9.724765,-0.16199513,-3.3490115e+21,7,2,2,4,2,1,18,6,1,0,0,0,1,8
115,-4.964917,8.275912,105.54011,2.725679,3.6937685,4.1400766,-4.3018208,1.4551468,2.177225,-5.482088,1.563229,6.516997,-6.5376377,-3.4713686,-11.341422,-3.4713686,-11.712449,-2.9324749,-12.306064,-11.523545,-8.6285925,4.5510454,-3.052871,7.3359876,1.9649013,-151.6754,4.880352,-3.291085,-2.5877986,-2.9327219,-7.880719e+36,63,84,45,1,33,31,257,109,58,0,2,0,34,203
116,11.598812,-4.6679416,-16.459383,12.6804495,-0.797596,-10.721251,-14.374614,11.261493,-3.7966118,-14.114137,15.657287,-7.250679,-2.52876,11.6478195,5.5640674,11.6478195,-1.7217699,5.8231373,4.095768,12.190317,10.361498,13.0153475,-6.0537367,-9.451712,-8.875041,-137.20325,-11.40812,11.328165,13.905607,12.814893,-7.880719e+36,160,285,0,0,20,1,466,371,155,0,0,0,0,526
117,-13.8143015,8.798555,-29.120367,3.1003685,3.8836756,3.3231363,-4.5289993,1.0273653,2.229527,-5.6140833,1.6385341,6.509081,-6.499616,-3.7573037,-11.365789,-3.7573037,-11.7550745,-2.6456492,-3.916963,-11.396801,-9.684913,4.974484,-3.239184,9.41703,2.0998423,-152.08997,3.3432202,-3.5426328,-3.4816895,-3.02114,-7.880719e+36,24,26,1,0,7,5,63,26,12,0,0,1,4,43
118,12.041734,-5.3610783,-19.168062,9.51912,-0.87318486,-9.454114,-2.817527,10.151511,8.603054,10.12353,14.847982,11.842534,11.2797365,-8.547217,-19.605652,-8.547217,-0.566867,4.545171,6.3706756,11.571416,10.030188,9.842057,7.088943,-8.208529,-8.588872,-152.57578,-10.609896,11.112471,13.181562,12.058063,-7.880719e+36,47,75,1,1,12,3,139,94,22,0,0,0,2,118
119,10.392803,-9.142599,-16.478508,10.944619,-10.301302,-10.712622,-2.8146925,9.79845,-4.406209,9.34335,14.768992,-4.3127985,-4.4173026,10.337565,-19.530485,10.337565,0.85959077,4.963627,5.8882027,10.730095,9.63135,12.320122,9.408881,-7.64538,-7.563528,-155.97472,-9.380942,10.313472,12.38141,11.367194,-7.880719e+36,5,51,1,0,2,5,64,1,21,0,0,0,2,24
120,5.355454,-9.123102,-31.654476,5.3914194,-9.160297,-3.9918063,1.1441035,2.4366043,0.39916167,1.314553,5.1498413,-3.3336465,4.7220354,5.49657,0.18498243,5.49657,4.911912,1.2389551,-0.36065468,3.113947,3.5526094,-1.5758746,4.266945,6.2663646,0.4021305,-147.8499,5.8641086,4.136174,3.601775,3.8926954,-7.880719e+36,0,1,0,0,0,0,1,0,0,0,0,0,0,0
121,-3.8784668,0.48642647,-25.303173,-8.432872,-0.24127494,-0.59832096,-9.588771,-6.3799667,9.373041,-0.40642765,3.5644245,-0.5637005,2.5556679,4.1266723,-7.465609,4.1266723,-2.7187297,8.250283,-1.8542377,-0.60982895,-0.6300537,-5.3574953,-6.8799295,-2.7056985,11.284858,-141.78394,-3.8652813,1.3539134,2.290696,0.5424296,-5.4496916e+21,10,6,0,0,8,3,27,28,6,0,0,0,16,50
122,9.87651,1.0587764,-19.051962,9.401104,-0.12170947,-9.343798,-6.21145,9.167947,12.113937,9.433915,13.262872,-7.20245,-2.2179334,8.644285,5.9800234,8.644285,1.2179174,4.893349,6.212907,10.894806,9.825437,10.452055,9.326975,-7.961677,-8.309358,-139.66069,-10.429038,11.171713,12.494796,11.235514,-7.880719e+36,0,53,0,0,2,0,55,0,2,0,0,0,0,2
123,-13.089138,-9.142587,106.48702,-0.14785054,-9.8384,6.2456617,-12.236807,0.52583504,-2.9697487,-10.579472,-7.1434717,2.2974296,6.398285,-0.1595869,-13.952457,-0.1595869,9.107162,-8.0134735,-2.6509917,-5.064678,-4.1493983,-11.024004,-0.7404831,4.329681,7.990345,-143.78796,0.5060832,-8.706974,-6.3069606,-7.4448767,-3.6764874e+21,1,0,1,0,0,0,2,1,0,0,0,0,0,1
124,-10.434052,7.401872,-29.071783,-10.42364,4.69182,1.4343108,-12.282295,-3.1818721,-13.2422285,-4.3889947,-4.205922,1.8631216,-3.4257395,-6.110626,-9.737765,-6.110626,11.066577,-8.535534,-6.6436324,-7.9551635,-3.484837,-9.01182,-0.053419482,12.476469,5.1787133,-156.23965,11.915423,-6.414688,-5.188561,-5.1822286,-7.880719e+36,0,0,4,0,0,0,4,0,0,0,0,0,0,0
125,8.148892,16.080427,-16.91968,8.064914,10.073187,-9.434977,-2.7026615,6.4352136,-8.263837,5.763627,9.413049,-5.005437,-5.5781703,9.642641,-19.077679,9.642641,-0.57367533,4.666791,4.6183405,8.197266,7.8031054,7.6248484,8.534842,-4.3880076,-5.284122,-142.96318,-6.9291596,7.9288483,9.201545,8.262762,-3.3294417e+21,0,0,1,0,0,0,1,0,0,0,0,0,0,0
126,4.907298,12.843391,-23.573618,5.525153,11.455154,-4.832053,1.6773103,1.8050444,0.4030973,1.6850367,7.4752545,-3.1206224,-9.382871,5.4009194,-0.9950575,5.4009194,5.173053,1.7572902,1.198545,2.982584,3.874778,-0.66616625,4.100064,6.3044124,-0.15679273,-160.85382,5.8641047,4.2928934,3.7750924,3.9530604,-7.880719e+36,1,1,0,0,0,0,2,0,0,0,0,0,0,0
127,10.683666,-9.14259,-16.198347,12.901453,-9.81838,-10.936383,-14.705203,11.189761,-4.3438845,11.08432,15.093239,-7.0811553,-9.501817,10.921014,6.0664163,10.921014,-2.0279791,4.6281557,3.7830458,12.051637,8.9372635,12.999748,-6.0848603,-8.973415,-8.776109,-164.80678,-10.8843975,10.373583,13.237153,-11.981114,-7.880719e+36,1,24,0,0,2,0,27,0,7,0,0,1,0,8
128,5.1672416,16.66981,-23.495638,1.866851,9.89218,-4.524995,1.4326502,2.6397982,0.383343,0.88119596,4.811008,-2.4565535,-9.201686,5.554429,0.16233186,5.554429,5.740422,2.168057,0.5064077,2.8126333,3.9071422,-1.5570364,3.9922435,7.476266,-0.39470533,-155.38663,-0.8333319,4.432093,3.5061266,3.9248264,-7.880719e+36,3,12,0,0,2,2,19,7,5,0,0,0,2,14
129,-5.426727,3.1811981,-25.033493,2.5113335,0.36304197,-1.9094391,-3.9603271,-11.582002,5.723496,-0.71936536,2.789466,7.3425393,-1.5190394,1.4431913,-11.799317,1.4431913,6.5973296,-2.6888678,-1.6425843,0.047453545,-4.8655214,-4.8301125,3.4364107,7.938335,1.9722017,-160.71965,-1.8744714,-2.4356995,1.2730104,2.3452861,-7.880719e+36,41,55,0,0,9,0,105,122,65,0,0,2,0,189
130,9.324309,1.3879528,-16.875496,9.158852,-0.043354616,-10.037608,4.4845095,8.446996,11.281986,7.9438033,11.382185,-7.051861,-5.2300873,9.101139,-17.400902,9.101139,-0.43954378,4.717173,5.600887,8.996464,7.5296264,10.487429,8.074825,-6.555744,-5.8922825,-148.10443,-8.374033,8.309626,10.36459,9.628023,-7.880719e+36,3,1,0,0,1,0,5,4,0,0,0,0,0,4
131,-6.4911356,7.552439,106.075325,-12.238172,3.4076147,2.625488,-5.7726574,-0.16454989,3.8605905,-2.4570718,-2.1024516,6.520973,-6.286613,-4.226308,-12.259294,-4.226308,11.876856,-0.89318335,-4.6514096,-11.369131,-9.555287,-7.785199,-9.6415,9.914621,2.6531613,-160.07176,4.876916,-4.208,-3.194564,-3.1499946,-7.880719e+36,12,16,4,0,1,4,37,5,5,0,0,0,6,16
132,-1.7119796,13.512974,-21.662188,1.6729794,11.828651,-1.7733233,-0.6067935,-6.2080636,1.1369532,0.77084595,5.5131583,-1.608386,0.96416855,1.8346646,0.22346736,1.8346646,6.582379,8.403583,-3.3823354,4.2701716,-1.1762713,-6.2680445,3.5020347,5.752533,0.81817406,-143.25372,-5.2905145,0.38963088,1.7574837,2.945857,-7.880719e+36,0,0,0,0,1,0,1,0,0,0,0,0,0,0
133,-2.7165847,15.402132,-22.547506,-6.591599,11.528932,-0.798171,-3.939392,-2.547204,-10.199739,-1.1028075,0.4956543,9.846581,2.5867224,3.6363719,0.8188155,3.6363719,4.8230076,7.8963585,-5.5994635,-0.010273052,-2.2063649,-12.257274,2.917896,6.3391156,10.896025,-142.53365,-2.1579032,1.5976926,-3.0797014,0.14099462,-4.4181703e+21,55,78,1,0,17,17,168,50,64,0,0,1,14,129
134,-10.59127,13.464681,-28.760315,-6.6657023,6.641191,-11.791959,-10.856299,-1.1255093,2.922374,-3.8917139,-1.3324736,2.4182599,4.0429845,-1.6796689,-10.875958,-1.6796689,-10.2951975,-3.2725904,-12.189361,-4.198412,-7.1601486,2.7219152,-4.932004,-1.5555085,13.801142,-150.33676,12.756159,-8.776923,-1.3005271,-1.4597952,-7.880719e+36,7,6,0,0,2,0,15,4,4,0,0,0,0,8
135,6.984473,-9.142587,-20.529581,6.1475663,-9.661834,-4.2365656,-0.55942285,4.4287357,-0.31094047,7.245343,10.886294,-6.258736,6.99291,7.581788,-3.9162712,7.581788,-7.358145,1.2976358,3.1326659,7.699959,5.8867908,4.7321978,6.01593,-5.030113,-3.7169793,-148.32819,-7.6120853,3.0405715,9.419809,8.524648,-7.880719e+36,2,0,1,0,0,0,3,3,0,0,0,0,0,3
136,-5.099312,-1.8925936,-28.761244,-5.5564694,-5.2631874,3.5632546,-4.268044,-3.4793997,4.721804,-6.4965916,-6.4322953,6.3901644,1.5972813,-3.8242524,-12.141875,-3.8242524,8.539571,-2.9410596,-6.038377,-11.459009,-9.593847,-9.947259,-6.736942,8.763013,2.1300478,-160.97208,12.756674,-2.256078,-3.7911086,-2.945851,-7.880719e+36,7,13,2,0,4,6,32,11,1,0,0,0,6,18
137,11.19916,-9.142586,-16.429955,8.173278,-9.159076,-7.5263534,2.2817323,5.6937995,-4.690128,9.239012,13.824654,-5.1519804,-5.2021866,-8.731014,5.701885,-8.731014,-1.5772488,1.9739958,4.178494,10.870021,8.675434,11.62224,9.876342,-7.7387276,-8.188056,-137.13585,-10.196176,9.77122,12.541625,11.249311,-7.880719e+36,0,5,0,0,0,0,5,0,0,0,0,0,0,0
138,10.975451,-0.094196536,-16.65961,11.970225,-0.35818195,-10.622839,-2.719964,8.682163,12.1147995,9.377261,14.64107,-7.181315,-5.193119,10.2649,-18.980474,10.2649,0.029423427,5.438375,5.8521824,10.995473,9.794722,12.95931,9.353243,-8.514027,-7.569901,-147.23676,-9.492197,9.959394,12.4767275,11.401576,-7.880719e+36,2,8,0,0,0,1,11,8,1,0,0,0,1,10
139,9.795825,-8.627396,-16.824839,11.569987,-9.159134,10.695448,3.896272,8.152798,12.101266,8.999733,14.338106,-7.122256,10.578052,9.483935,-2.5770235,9.483935,-0.6049034,5.118178,5.4137077,10.642869,9.143074,12.883214,8.334883,-7.379126,-7.332705,-147.96443,-9.576319,9.591877,12.204721,11.140844,-7.880719e+36,1,2,4,0,0,0,7,0,2,0,0,0,0,2
140,11.949487,11.63494,-16.940248,10.072145,5.9407535,-6.659925,-2.7587621,5.73304,-6.5796986,10.121687,13.845883,-5.068111,-4.458691,-8.072402,-19.060349,-8.072402,3.2993875,1.7332438,5.279824,11.794292,10.568595,9.361593,8.635313,-9.235964,-7.5272202,-153.21393,-10.741404,11.416628,13.303352,11.743318,-7.880719e+36,0,0,1,1,0,0,2,0,0,0,1,0,0,1
141,-10.027994,9.915987,-28.27656,-11.8342285,11.874531,1.0745697,-8.259123,-12.2818165,-1.5808039,2.5475,7.6614285,0.952886,-12.143572,4.8604665,-6.2117057,4.8604665,10.261557,-1.8977838,-2.7891963,4.693043,1.7283968,-10.09504,-7.9360986,-2.083741,6.0171385,-141.7155,-5.1077986,-8.184787,7.6264243,4.7896643,-7.880719e+36,2,6,0,0,0,0,8,8,10,0,0,0,0,18
142,-2.4404354,0.23263529,105.26061,-0.29106417,-4.474458,-2.735615,-2.2317872,-11.209418,5.40554,-8.07432,1.086797,7.810555,0.17462043,-0.22205207,-11.036333,-0.22205207,-9.28377,-4.600602,-9.975973,-7.6873,-10.2634325,1.9677248,-2.826058,3.7515924,-0.17147988,-144.58539,0.4887755,-0.85765696,-8.677555,-7.1426125,-7.880719e+36,1,0,1,0,0,1,3,0,0,0,0,0,1,1
143,8.982189,0.5703643,-32.059048,7.336833,-0.22470576,-8.055574,-14.901847,-15.785939,-4.7287445,8.00461,11.422452,-5.5075717,-5.201194,8.538702,6.3457527,8.538702,-0.82174784,4.5917873,-13.988584,8.125589,7.2813573,10.308996,8.362459,1.6362969,-6.2945347,-161.67023,-7.7663345,9.277916,9.926843,9.6020355,-7.880719e+36,1,0,0,0,1,0,2,0,0,0,0,0,0,0
144,5.7193265,-8.627387,-21.00802,6.180555,14.164349,-3.9224384,-0.41458866,4.167993,-0.16919757,5.842186,6.475656,5.9428406,7.0623097,7.3097,2.5674357,7.3097,-8.197284,1.219426,-9.468307,7.466623,1.9867187,6.141152,-2.7904792,-4.9257636,-3.3564434,-144.97777,-6.6445975,3.080247,9.307483,7.3288984,-7.880719e+36,0,1,0,0,0,1,2,0,1,0,0,0,3,4
145,1.7363125,6.1079407,-21.45789,-2.7934833,2.5155113,-2.8121831,-1.2216243,-9.021318,5.8199396,0.25271842,4.334517,3.5838811,0.5840789,1.8905863,-4.1107717,1.8905863,6.4058347,7.7967935,-0.74676734,1.2408603,-0.22572191,-2.7888176,4.0367126,9.928765,2.5559306,-141.47954,-4.3975506,-0.6588776,3.0942907,2.8425481,-7.880719e+36,13,21,1,0,5,2,42,55,42,0,0,0,5,102
146,0.86676776,-1.2483176,-21.676285,5.6638374,-5.0518403,-1.1802562,-1.4038626,-7.0316358,-1.2315811,3.6958578,6.6805735,-1.6234068,2.3762865,2.703378,-4.5642858,2.703378,-9.268217,9.565581,-9.306968,5.0132933,1.329212,5.314557,7.0531263,5.7182717,0.27242252,-161.99187,-2.9865136,1.8035042,-0.2225951,5.5613613,1.4185293e+38,19,10,3,0,6,5,43,24,10,0,0,1,4,39
147,-0.6915265,-3.3072398,105.94747,-2.0578728,-4.0262566,5.500114,-7.6947026,-11.1961,-1.9891212,-11.3180065,-7.85956,3.3254678,2.6602411,-3.358466,-8.2433605,-3.358466,-10.163852,-6.1085258,-9.838876,-6.8523517,-11.420941,3.668844,-3.7945354,-0.5174367,9.406796,-137.6302,15.678704,-10.786354,-10.972789,-8.231941,-7.880719e+36,4,5,5,2,2,1,19,2,1,0,0,0,1,4
148,-11.371457,-9.084432,-29.575144,-10.404224,-9.659554,6.030867,-11.775536,-3.3375354,-9.763325,-9.330975,-5.193443,1.2502967,1.9248481,-2.3072696,-13.47638,-2.3072696,-3.183089,-8.600289,-5.178602,-8.259651,-6.284117,-9.37465,-7.2697115,8.61759,6.9261055,-142.3283,11.953241,-7.0902596,-6.778316,-6.135403,-7.880719e+36,0,1,14,1,0,0,16,0,0,0,0,0,0,0
149,-10.130207,10.5135145,-29.57509,-11.401919,5.621474,1.8522389,-9.369613,-9.991212,9.955789,-0.90329933,2.7088327,-0.054306448,-1.2487215,3.598064,-6.3004966,3.598064,-4.0727787,-7.048744,-2.463124,0.3960403,-1.1847345,-10.476038,-5.468022,-2.230539,12.568338,-141.7002,8.684884,-5.873648,1.4331379,0.9762212,-4.1221602e+21,1,0,0,0,0,0,1,0,0,0,0,0,0,0
150,-13.351956,-8.503369,-29.575077,-3.231817,14.421475,1.87502,-9.822598,-12.745851,5.827208,-7.132766,-2.9549315,5.262242,-8.424311,-4.4449024,-16.900415,-4.4449024,-5.7088284,-0.6008572,9.831822,-11.052808,-8.815169,15.128092,-10.421542,10.594416,3.5225523,-140.71597,2.8009412,-4.156912,-3.3856163,-3.8577714,-7.880719e+36,7,27,8,1,5,16,64,1,8,0,0,0,12,21
151,11.950161,-0.7062389,-16.832743,10.702597,-4.8528643,-10.456551,-2.7980764,10.131459,8.594988,8.451148,14.675358,-7.389793,-3.1138532,10.40713,-19.355013,10.40713,-0.5978451,4.9613214,6.809081,10.196309,8.975989,12.307646,9.808418,-7.5797653,-8.522548,-147.24704,-9.281175,10.137851,11.320381,11.203912,-7.880719e+36,90,630,4,2,10,5,741,116,149,0,2,0,2,269
152,5.6693196,-6.162013,-29.065561,2.3332956,-5.694831,-5.006559,-0.6955287,-6.1763206,-1.6070503,2.365739,8.111844,8.411709,-1.619906,2.0325572,-4.243789,2.0325572,7.216693,8.700413,-0.08745179,3.467493,2.9948924,-3.5686219,-1.399447,-3.013905,-1.8525155,-141.0419,-1.8963805,5.7250257,7.5327034,4.170842,-7.880719e+36,10,12,0,0,5,5,32,16,21,0,0,0,6,43
153,-0.5052548,3.9284425,106.02781,0.879167,-3.1579697,4.658296,-7.7448425,-4.4251347,-1.8445146,-11.677864,-5.700526,3.1379876,3.0109522,-2.3435135,-6.880796,-2.3435135,-11.605909,-6.4387336,-10.045281,-5.6820035,-11.405813,5.237643,-3.504212,-0.45625812,9.278152,-151.20392,1.4624826,-0.9726068,-10.884584,-8.165341,-7.880719e+36,27,62,506,60,38,51,744,14,0,3,22,0,36,75
154,-2.529336,-7.5884414,-29.06522,-5.399016,-9.158991,0.6173538,-12.170607,0.3252895,-1.594137,-9.202705,-7.5165124,2.9123328,5.593538,-1.3078892,-14.39988,-1.3078892,3.589766,-6.877076,-6.4569097,-5.518394,-4.4431925,-9.130307,1.5643177,0.69202906,8.306374,-141.92725,15.094899,-11.87079,-6.5085154,-7.2954946,-9.591843e+21,3,0,7,1,0,1,12,2,0,0,0,0,1,3
155,-12.792799,-7.5884414,-29.574793,-12.353933,-9.158989,7.5777273,-7.15829,-12.325767,6.732658,-4.9407325,-4.2288284,0.6391603,0.9769694,-5.3014555,-9.165934,-5.3014555,11.296836,-8.518622,-5.7497363,-8.575183,-5.918561,-7.8459997,-9.155859,12.788766,5.614406,-155.09134,8.922397,-7.2111793,-5.8558254,-5.155761,-7.880719e+36,4,36,332,59,11,8,450,0,1,0,26,0,2,29
156,-11.990895,13.3236265,-29.06522,-11.468484,6.6199713,3.516564,-5.999508,-7.5910254,-9.015121,-3.7342656,-0.83130056,1.5645503,1.0175996,-4.1316104,-10.16609,-4.1316104,-2.9444284,-2.346544,-7.1443954,-3.3162081,-7.8979554,-10.18336,-0.26689973,-1.3089483,1.6436964,-144.04243,3.9428933,-4.9431796,-2.2760646,-2.226145,1.4185293e+38,6,13,0,0,24,2,45,7,10,0,0,0,2,19
157,1.9323816,-3.324466,107.30615,4.1372123,-11.710121,0.26788083,-10.791199,7.105776,-3.304301,3.1806653,6.713656,5.3779893,-6.422576,4.8620605,-7.257502,4.8620605,2.3444977,-7.4739747,1.2210362,4.2929735,10.969155,11.026797,-1.042092,2.3599691,13.860836,9856.274,-11.862511,5.822783,5.3505864,5.280707,-3.6416715e+21,0,1,23,2,0,1,27,0,0,0,0,0,1,1
